Geschäftsjahr;Haushaltskennzeichen;Teilabschnitt;POST;Finanzwirtschaftliches Kennzeichen;Konsument/Unternehmer;Quers;VRV-Querschnitt;Geschäftsgruppe lt. ANWR;Anweisungsrecht;Deckung;Antrag;Nachtrag;HH-Soll-Änderung;Rechnungs-Soll;Rechnungs-Ist;Kassenrest;Beschreibung;Beschreibung 2;Beschreibung 3;Bemerkungs-Kz;Anfangsbestand;Einnahmen-Ist;Ausgaben-Ist;Kassenbestand;Währung;GG-Budget;Zuständiger Referent;Sachbereich;Rechtliche Stellung;Finanzstelle;Nachweis
2012;1;0000;560000;0;0;;20;1;BST;240;17.100,00;0;0;22.808,10;22.808,10;0;Reisegebühren;;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;P
2012;1;0000;580000;0;0;;20;1;BST;240;73.000,00;0;0;74.874,88;74.874,88;0;DGB,FLAF;;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;P
2012;1;0000;580100;0;0;;20;1;BST;240;2.700,00;0;0;0;0;0;DGB,FLAF sonstige;;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;P
2012;1;0000;581000;0;0;;20;1;BST;240;212.700,00;0;0;192.485,40;192.485,40;0;DGB,MKF,SV;;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;P
2012;1;0000;581010;0;0;;20;1;BST;240;0;0;0;6.064,97;6.064,97;0;DGB,WFB;;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;P
2012;1;0000;581100;0;0;;20;1;BST;240;12.300,00;0;0;36.532,69;36.532,69;0;DGB,MKF,SV,sonstige;;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;P
2012;1;0000;581110;0;0;;20;1;BST;240;0;0;0;1.207,11;1.207,11;0;DGB,WFB,sonstige;;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;P
2012;1;0000;617000;1;0;;24;1;BST;104;20.000,00;0;0;25.224,98;25.156,87;68,11;Instandhaltung Fahrzeuge;;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;
2012;1;0000;630000;1;0;;24;1;BST;104;30.000,00;0;0;25.134,45;25.134,45;0;Porto;;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;
2012;1;0000;631300;1;0;;24;1;BST;104;39.000,00;0;0;31.329,02;29.703,08;1.625,94;Telekommunikationsdienste;;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;
2012;1;0000;670200;1;0;;24;1;BST;104;13.500,00;0;0;9.628,42;9.628,42;0;Kraftfahrzeugversicherungen;;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;
2012;1;0000;700000;1;0;;24;1;BST;104;25.000,00;0;0;25.252,50;23.910,00;1.342,50;Mietzinse;;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;
2012;1;0000;700500;1;0;;24;1;BST;104;80.000,00;0;0;77.907,98;71.527,07;6.380,91;Miete für eDV-Geräte;;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;
2012;1;0000;710500;1;0;;24;1;BST;104;1.000,00;0;0;769,15;769,15;0;Kraftfahrzeugsteuer und Abgaben;;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;
2012;1;0000;721000;8;0;;22;1;PPO;120;1.458.300,00;0;0;1.458.250,92;1.458.250,92;0;Bezüge der gewählten Organe;;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;
2012;1;0000;721001;8;0;;22;1;PPO;120;60.900,00;0;0;60.889,96;60.889,96;0;Bezüge der gewählten Organe;;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;
2012;1;0000;721100;8;0;;22;1;PPO;120;25.000,00;0;0;8.447,14;8.447,14;0;Bezüge der gewählten Organe;;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;
2012;1;0000;721200;8;0;;22;1;PPO;120;1.103.600,00;0;0;1.131.614,27;1.131.614,27;0;Bezüge der gewählten Organe;des Gemeinderates;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;
2012;1;0000;721201;8;0;;22;1;PPO;120;39.200,00;0;0;36.208,19;36.208,19;0;Bezüge der gewählten Organe;;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;
2012;1;0000;728012;1;0;;24;1;BST;240;200;0;0;435,57;435,57;0;Sonstige Leistungen,Ausbildungskosten;;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;
2012;1;0000;728100;1;0;;24;1;BST;104;1.000,00;0;0;500;500;0;Sonstige Leistungen;;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;
2012;1;0000;728200;1;0;;24;1;BST;104;5.000,00;0;0;3.227,17;2.709,51;517,66;Sonstige Leistungen,eDV;;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;
2012;1;0000;728300;1;0;;24;1;BST;;26.800,00;0;8.329,28;14.943,80;14.943,80;0;Sonstige Leistungen,B Dobusch;;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;
2012;1;0000;728301;1;0;;24;1;BST;;26.800,00;0;7.971,64;28.473,25;30.116,25;350;Sonstige Leistungen,Vbgm  Luger;;;1;0;0;0;0;EUR;61;-;VWA;P;MAG;
2012;1;0000;728302;1;0;;24;1;BST;;26.800,00;0;27.735,06;20.148,50;17.313,50;2.835,00;Sonstige Leistungen,StR Mayr;;;1;0;0;0;0;EUR;61;-;VWA;P;MAG;
2012;1;0000;728303;1;0;;24;1;BST;;26.800,00;0;19.276,88;23.984,46;24.234,46;0;Sonstige Leistungen,Vbgm Dr. Watzl;;;1;0;0;0;0;EUR;61;-;VWA;P;MAG;
2012;1;0000;728304;1;0;;24;1;BST;;26.800,00;0;1.031,35;21.740,15;23.472,89;1.929,00;Sonstige Leistungen,Vbgmin Dolezal;;;1;0;0;0;0;EUR;61;-;VWA;P;MAG;
2012;1;0000;728307;1;0;;24;1;BST;;26.800,00;0;788,35;21.617,32;21.617,32;0;Sonstige Leistungen,StRin Wegscheider;;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;
2012;1;0000;728308;1;0;;24;1;BST;;26.800,00;0;26.556,57;36.627,98;40.486,95;264,6;Sonstige Leistungen, StRin Mag.a Schobesberger;;;1;0;0;0;0;EUR;61;-;VWA;P;MAG;
2012;1;0000;728309;1;0;;24;1;BST;;26.800,00;0;12.223,29;38.838,58;37.822,18;1.016,40;Sonstige Leistungen, StR Wimmer;;;1;0;0;0;0;EUR;61;-;VWA;P;MAG;
2012;1;0000;757001;4;0;;27;1;PPO;;1.700.000,00;0;0;1.659.848,15;1.659.848,15;0;Lfd.Transferzahlungen an priv.Institutionen;;;1;0;0;0;0;EUR;61;-;VWA;S;MAG;
2012;1;0100;;4;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 2;;;;0;0;0;0;EUR;;;;;;
2012;1;0100;;5;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 2;;;;0;0;0;0;EUR;;;;;;
2012;1;0100;043005;2;0;1;41;1;PPO;811;700;0;0;0;0;0;Betriebsausstattung;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;
2012;1;0100;401300;1;0;1;23;1;PPO;811;4.000,00;0;0;4.339,40;4.339,40;0;Verbrauchsgüter;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;
2012;1;0100;457000;1;0;1;23;1;PPO;811;12.000,00;0;0;16.994,74;16.994,74;0;Druckwerke;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;
2012;1;0100;500010;0;0;1;20;1;PPO;811;666.200,00;0;0;661.611,99;661.611,99;0;Bezüge der Beamten,allgemeine Verwaltung;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;P
2012;1;0100;510000;0;0;1;20;1;PPO;811;310.100,00;0;0;214.888,61;214.888,61;0;Bezüge der Vertragsangestellten;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;P
2012;1;0100;560000;0;0;1;20;1;PPO;811;2.000,00;0;0;1.795,63;1.795,63;0;Reisegebühren;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;P
2012;1;0100;565000;0;0;;20;1;PPO;120;218.800,00;0;0;212.752,72;204.075,87;-9.777,17;Leistungsprämien;;;0;0;0;0;0;EUR;57;-;VWA;P;MAG;P
2012;1;0100;580000;0;0;1;20;1;PPO;811;38.200,00;0;0;32.695,61;32.695,61;0;DGB,FLAF;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;P
2012;1;0100;581000;0;0;1;20;1;PPO;811;99.500,00;0;0;77.707,04;77.707,04;0;DGB,MKF,SV;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;P
2012;1;0100;581010;0;0;1;20;1;PPO;811;0;0;0;3.309,89;3.309,89;0;DGB,WFB;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;P
2012;1;0100;590100;0;0;;20;1;PPO;043;0;0;0;1.260,00;1.260,00;0;Freiw.Sozialleistungen,Betriebsausflugzuschuss;;;0;0;0;0;0;EUR;57;-;VWA;P;MAG;P
2012;1;0100;618000;1;0;;24;6;GM-1;054;400;0;0;0;0;0;Instandhaltung Büro- u.Betriebseinrichtung;;;0;0;0;0;0;EUR;65;-;VWA;P;MAG;
2012;1;0100;618001;1;0;1;24;1;PPO;811;200;0;0;0;0;0;Instandhaltung u.Reinigung Dienstkleidung;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;
2012;1;0100;630000;1;0;1;24;1;PPO;811;16.000,00;0;0;22.074,41;22.074,41;0;Porto;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;
2012;1;0100;631300;1;0;1;24;1;PPO;811;7.600,00;0;0;6.900,55;6.900,55;0;Telefon;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;
2012;1;0100;640000;1;0;;24;1;PPO;;200.000,00;0;0;143.336,05;143.336,05;0;Rechtskosten;;;0;0;0;0;0;EUR;68;-;VWA;P;MAG;
2012;1;0100;700050;1;0;;24;2;STK-2;801;118.900,00;0;0;125.906,29;125.906,29;0;Anteilige Gebäudebenützungskosten;;;0;0;0;0;0;EUR;55;-;VWA;P;MAG;
2012;1;0100;700500;1;0;1;24;1;PPO;811;53.300,00;0;0;51.275,52;51.275,52;0;Miete für eDV-Geräte;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;
2012;1;0100;728012;1;0;1;24;1;PPO;811;1.000,00;0;0;1.372,00;1.372,00;0;Sonstige Leistungen,Ausbildungskosten;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;
2012;1;0100;728099;1;0;1;24;1;PPO;811;0;0;0;90;90;0;Sonstige Leistungen,Honorare;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;
2012;1;0100;728200;1;0;1;24;1;PPO;811;10.600,00;0;0;11.127,17;11.127,17;0;Sonstige Leistungen,eDV;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;
2012;1;0100;728300;1;0;1;24;1;PPO;811;10.000,00;0;0;30.671,77;30.671,77;0;Sonstige Leistungen;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;
2012;1;0101;500010;0;0;1;20;1;PPO;811;141.700,00;0;0;84.302,18;84.302,18;0;Bezüge der Beamten,allgemeine Verwaltung;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;P
2012;1;0101;510000;0;0;1;20;1;PPO;811;163.800,00;0;0;95.904,18;95.904,18;0;Bezüge der Vertragsangestellten;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;P
2012;1;0101;560000;0;0;1;20;1;PPO;811;2.800,00;0;0;1.601,64;1.601,64;0;Reisegebühren;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;P
2012;1;0101;580000;0;0;1;20;1;PPO;811;11.800,00;0;0;6.292,59;6.292,59;0;DGB,FLAF;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;P
2012;1;0101;581000;0;0;1;20;1;PPO;811;41.500,00;0;0;24.147,78;24.147,78;0;DGB,MKF,SV;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;P
2012;1;0101;581010;0;0;1;20;1;PPO;811;0;0;0;640,13;640,13;0;DGB,WFB;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;P
2012;1;0101;631000;9;0;1;24;1;PPO;811;1.600,00;0;0;1.439,96;1.439,96;0;Telefon;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;
2012;1;0101;700500;9;0;1;24;1;PPO;811;11.000,00;0;0;10.699,49;10.699,49;0;Miete für eDV-Geräte;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;
2012;1;0101;728012;9;0;1;24;1;PPO;811;3.000,00;0;0;0;0;0;Sonstige Leistungen,Ausbildungskosten;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;
2012;1;0101;728200;9;0;1;24;1;PPO;811;1.900,00;0;0;1.539,80;1.539,80;0;Sonstige Leistungen,eDV;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;
2012;1;0102;043003;2;0;1;41;1;BST;869;1.000,00;0;0;0;0;0;Betriebsausstattung;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;
2012;1;0102;400000;1;0;1;23;1;BST;869;2.000,00;0;0;870,26;870,26;0;Geringw.Wirtschaftsgüter-Anlagevermögen;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;
2012;1;0102;400070;1;0;1;23;1;BST;869;2.100,00;0;0;2.100,00;2.100,00;0;Dienstkleidung;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;
2012;1;0102;401001;1;0;1;23;1;BST;869;32.000,00;0;0;34.410,49;34.410,49;0;Verbrauchsgüter;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;
2012;1;0102;457000;1;0;1;23;1;BST;869;13.500,00;0;0;12.987,30;13.077,08;154;Druckwerke;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;
2012;1;0102;500010;0;0;1;20;1;BST;203;152.800,00;0;0;156.283,11;156.283,11;0;Bezüge der Beamten,allgemeine Verwaltung;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;P
2012;1;0102;501000;0;0;1;20;1;BST;203;76.800,00;0;0;76.092,66;76.092,66;0;Bezüge der Beamten,handwerkl. Verwendung;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;P
2012;1;0102;510000;0;0;1;20;1;BST;203;102.800,00;0;0;102.659,18;102.659,18;0;Bezüge der Vertragsangestellten;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;P
2012;1;0102;560000;0;0;1;20;1;BST;203;1.600,00;0;0;1.599,31;1.599,31;0;Reisegebühren;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;P
2012;1;0102;580000;0;0;1;20;1;BST;203;13.500,00;0;0;13.860,41;13.860,41;0;DGB,FLAF;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;P
2012;1;0102;581000;0;0;1;20;1;BST;203;32.600,00;0;0;32.341,41;32.341,41;0;DGB,MKF,SV;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;P
2012;1;0102;581010;0;0;1;20;1;BST;203;0;0;0;1.216,04;1.216,04;0;DGB,WFB;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;P
2012;1;0102;590100;0;0;;20;1;PPO;043;0;0;0;1.232,00;1.232,00;0;Freiw.Sozialleistungen,Betriebsausflugzuschuss;;;0;0;0;0;0;EUR;57;-;VWA;P;MAG;P
2012;1;0102;618000;1;0;;24;6;GM-1;054;500;0;0;4.197,81;4.197,81;0;Instandhaltung Büro- u.Betriebseinrichtung;;;0;0;0;0;0;EUR;65;-;VWA;P;MAG;
2012;1;0102;618001;1;0;1;24;1;BST;869;1.000,00;0;0;778,16;778,16;0;Instandhaltung Betriebsausstattung;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;
2012;1;0102;630000;1;0;1;24;1;BST;869;4.500,00;0;0;4.435,50;4.435,50;0;Porto;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;
2012;1;0102;631000;1;0;1;24;1;BST;869;9.000,00;0;0;7.374,00;7.374,00;0;Telefon,Telegraf,Telex;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;
2012;1;0102;700000;1;0;1;24;1;BST;869;7.000,00;0;0;8.670,07;6.973,69;1.696,38;Miete für Fotokopiergeräte;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;
2012;1;0102;700050;1;0;;24;2;STK-2;801;121.800,00;0;0;110.648,40;110.648,40;0;Anteilige Gebäudebenützungskosten;;;0;0;0;0;0;EUR;55;-;VWA;P;MAG;
2012;1;0102;700500;1;0;1;24;1;BST;869;14.500,00;0;0;12.177,38;12.177,38;0;Miete für eDV-Geräte;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;
2012;1;0102;728003;1;0;1;24;1;BST;869;300;0;0;386,51;386,51;0;Sonstige Leistungen;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;
2012;1;0102;728012;1;0;1;24;1;BST;869;500;0;0;0;0;0;Sonstige Leistungen,Ausbildungskosten;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;
2012;1;0102;728200;1;0;1;24;1;BST;869;2.500,00;0;0;3.113,97;3.113,97;0;Sonstige Leistungen,eDV;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;
2012;1;0102;729000;9;0;1;24;1;BST;;500;0;0;450;450;0;Verfügungsmittel;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;
2012;1;0103;400000;1;0;;23;1;MD;082;300;0;0;0;0;0;Geringw.Wirtschaftsgüter-Anlagevermögen;;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;
2012;1;0103;401300;1;0;;23;1;MD;082;300;0;0;575,8;575,8;0;Verbrauchsgüter;;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;
2012;1;0103;500010;0;0;;20;1;MD;082;372.000,00;0;0;325.577,16;325.577,16;0;Bezüge der Beamten,allgemeine Verwaltung;;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;P
2012;1;0103;510000;0;0;;20;1;MD;082;0;0;0;48.899,20;48.899,20;0;Bezüge der Vertragsangestellten;;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;P
2012;1;0103;560000;0;0;;20;1;MD;082;1.500,00;0;0;0;0;0;Reisegebühren;;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;P
2012;1;0103;580000;0;0;;20;1;MD;082;6.500,00;0;0;7.570,03;7.570,03;0;DGB,FLAF;;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;P
2012;1;0103;581000;0;0;;20;1;MD;082;26.200,00;0;0;26.192,75;26.192,75;0;DGB,MKF,SV;;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;P
2012;1;0103;581010;0;0;;20;1;MD;082;0;0;0;958,9;958,9;0;DGB,WFB;;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;P
2012;1;0103;630000;1;0;;24;1;MD;082;200;0;0;221,85;221,85;0;Porto;;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;
2012;1;0103;631300;1;0;;24;1;MD;082;2.500,00;0;0;2.525,18;2.525,18;0;Telefon;;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;
2012;1;0103;700001;1;0;;24;1;MD;082;1.500,00;0;0;2.165,76;2.165,76;0;Miete für Fotokopiergeräte;;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;
2012;1;0103;700050;1;0;;24;2;STK-2;801;36.700,00;0;0;32.946,22;32.946,22;0;Anteilige Gebäudebenützungskosten;;;0;0;0;0;0;EUR;55;-;VWA;P;MAG;
2012;1;0103;700500;1;0;;24;1;MD;082;10.000,00;0;0;8.254,50;8.254,50;0;Miete für eDV-Geräte;;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;
2012;1;0103;728000;1;0;;24;1;MD;082;15.000,00;0;0;7.167,38;7.167,38;0;Sonstige Leistungen,MD-Konferenz;;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;
2012;1;0103;728012;1;0;;24;1;MD;082;2.500,00;0;0;100;100;0;Sonstige Leistungen,Ausbildungskosten;;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;
2012;1;0103;728200;1;0;;24;1;MD;082;1.000,00;0;0;139,72;139,72;0;Sonstige Leistungen,eDV;;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;
2012;1;0103;729300;9;0;;24;1;MD;;6.500,00;0;2.964,90;3.302,44;3.302,44;0;Verfügungsmittel;;;0;0;0;0;0;EUR;61;-;VWA;P;MAG;
2012;1;0104;043000;2;0;1;41;1;PD;083;200;0;0;0;0;0;Betriebsausstattung;;;1;0;0;0;0;EUR;G;B;VWA;P;MAG;
2012;1;0104;298100;8;0;;61;1;PD;;0;0;0;721.481,88;721.481,88;0;Rücklagenzuführung GG-Budget;;;0;0;0;0;0;EUR;G;-;VWA;P;MAG;
2012;1;0104;400000;1;0;1;23;1;PD;083;300;0;0;0;0;0;Geringw.Wirtschaftsgüter-Anlagevermögen;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;
2012;1;0104;401300;1;0;1;23;1;PD;083;200;0;0;570,3;570,3;0;Verbrauchsgüter;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;
2012;1;0104;500010;0;0;1;20;1;PD;083;131.000,00;0;0;131.463,06;131.463,06;0;Bezüge der Beamten,allgemeine Verwaltung;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;P
2012;1;0104;510000;0;0;1;20;1;PD;083;39.500,00;0;0;28.364,76;28.364,76;0;Bezüge der Vertragsangestellten;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;P
2012;1;0104;560000;0;0;1;20;1;PD;083;2.500,00;0;0;2.186,54;2.186,54;0;Reisegebühren;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;P
2012;1;0104;580000;0;0;1;20;1;PD;083;7.500,00;0;0;4.142,75;4.142,75;0;DGB,FLAF;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;P
2012;1;0104;581000;0;0;1;20;1;PD;083;14.800,00;0;0;12.297,28;12.297,28;0;DGB MKF,SV;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;P
2012;1;0104;581010;0;0;1;20;1;PD;083;0;0;0;454,67;454,67;0;DGB,WFB;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;P
2012;1;0104;630000;1;0;1;24;1;PD;083;100;0;0;9,72;9,72;0;Porto;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;
2012;1;0104;631300;1;0;1;24;1;PD;083;1.100,00;0;0;1.630,11;1.630,11;0;Telefon;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;
2012;1;0104;700050;1;0;;24;2;STK-2;801;9.100,00;0;0;8.976,36;8.976,36;0;Anteilige Gebäudebenützungskosten;;;0;0;0;0;0;EUR;55;-;VWA;P;MAG;
2012;1;0104;700500;1;0;1;24;1;PD;083;10.000,00;0;0;9.991,90;9.991,90;0;Miete für eDV-Geräte;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;
2012;1;0104;728012;1;0;1;24;1;PD;083;700;0;0;984;984;0;Sonstige Leistungen,Ausbildungskosten;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;
2012;1;0104;728200;1;0;1;24;1;PD;083;1.000,00;0;0;102;102;0;Sonstige Leistungen,eDV;;;0;0;0;0;0;EUR;G;B;VWA;P;MAG;
2012;1;0104;729400;9;0;;24;1;PD;;2.200,00;0;0;1.977,15;1.977,15;0;Verfügungsmittel;;;0;0;0;0;0;EUR;G;-;VWA;P;MAG;
2012;1;0105;;1;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 2;;;;0;0;0;0;EUR;;;;;;
2012;1;0105;401000;9;0;4;23;1;PPO;811;600;0;0;5.813,69;5.813,69;0;Verbrauchsgüter;;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;
2012;1;0105;403000;9;0;4;23;1;PPO;811;3.000,00;0;0;540;540;0;Handelswaren;;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;
2012;1;0105;457000;9;0;4;23;1;PPO;811;1.000,00;0;0;285,3;285,3;0;Druckwerke;;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;
2012;1;0105;510000;0;0;4;20;1;PPO;811;181.300,00;0;0;212.992,13;212.992,13;0;Bezüge der Vertragsangestellten;;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;P
2012;1;0105;521099;0;0;4;20;1;PPO;811;46.900,00;0;0;6.887,46;6.887,46;0;Bezüge Arbeiter ganzjährig beschäftigt;;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;P
2012;1;0105;560000;0;0;4;20;1;PPO;811;800;0;0;0;0;0;Reisegebühren;;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;P
2012;1;0105;580000;0;0;4;20;1;PPO;811;10.000,00;0;0;9.994,74;9.994,74;0;DGB,FLAF;;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;P
2012;1;0105;581000;0;0;4;20;1;PPO;811;46.100,00;0;0;45.109,34;45.109,34;0;DGB,MKF,SV;;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;P
2012;1;0105;581010;0;0;4;20;1;PPO;811;0;0;0;940,62;940,62;0;DGB,WFB;;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;P
2012;1;0105;631000;9;0;4;24;1;PPO;811;2.900,00;0;0;2.957,74;2.957,74;0;Telefon;;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;
2012;1;0105;670000;9;0;4;24;1;PPO;811;100;0;0;64;64;0;Allgemeine Versicherungen;;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;
2012;1;0105;700500;9;0;4;24;1;PPO;811;16.200,00;0;0;19.142,86;19.142,86;0;Miete für eDV-Geräte;;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;
2012;1;0105;728000;9;0;4;24;1;PPO;811;100.100,00;0;0;23.799,65;23.799,65;0;Sonstige Leistungen;;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;
2012;1;0105;728012;9;0;4;24;1;PPO;811;0;0;0;120;120;0;Sonstige Leistungen, Ausbildungskosten;;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;
2012;1;0105;728098;9;0;4;24;1;PPO;811;55.000,00;0;0;37.273,30;36.363,90;909,4;Sonstige Leistungen, Honorare;;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;
2012;1;0105;728200;9;0;4;24;1;PPO;811;3.200,00;0;0;2.754,91;2.754,91;0;Sonstige Leistungen,eDV;;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;
2012;1;0105;757000;5;0;4;27;2;STK-7;;180.000,00;0;0;147.887,71;157.887,71;0;Lfd.Transferzahlungen an private Institutionen;;;0;0;0;0;0;EUR;G;VBGM3;SOZ;S;MAG;
2012;1;0105;757001;5;0;4;27;3;ASJF;;94.000,00;0;10.000,00;89.000,00;89.000,00;0;Lfd.Transferzahlungen an private Institutionen;;;0;0;0;0;0;EUR;G;VBGM3;SOZ;S;MAG;
2012;1;0105;757002;5;0;4;27;1;PPO;811;94.900,00;0;0;94.011,00;81.755,00;22.946,00;Lfd. Transferzahlungen an private Institutionen;;;1;0;0;0;0;EUR;G;VBGM3;SOZ;S;MAG;
2012;1;0106;401000;9;0;8;23;1;PPO;358;7.600,00;0;0;14.702,09;14.702,09;0;Verbrauchsgüter;;;0;0;0;0;0;EUR;G;STR4;VWA;P;MAG;
2012;1;0106;457000;9;0;8;23;1;PPO;358;800;0;0;2.709,15;2.709,15;0;Druckwerke;;;0;0;0;0;0;EUR;G;STR4;VWA;P;MAG;
2012;1;0106;510000;0;0;8;20;1;PPO;358;159.100,00;0;0;149.801,26;149.801,26;0;Bezüge der Vertragsangestellten;;;0;0;0;0;0;EUR;G;STR4;VWA;P;MAG;P
